10/16 12:42:33.469  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,3.4.0,PROJECT_ID,11
10/16 12:43:47.274  SPELL_CAST_START,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,51514,"Hex",0x8
10/16 12:43:47.390  SPELL_ABSORBED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,27215,"Immolate",0x4,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,58597,"Sacred Shield",0x2,402,558
10/16 12:43:47.390  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:47.390  SPELL_PERIODIC_MISSED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,27215,"Immolate",0x4,ABSORB,nil,402,558
10/16 12:43:47.874  SPELL_CAST_START,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,49238,"Lightning Bolt",0x8
10/16 12:43:48.273  SPELL_PERIODIC_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,49233,"Flame Shock",0x4,Player-4476-043F3626,0000000000000000,62,100,334,2213,13722,0,8606,12921,0,6246.25,274.85,0,2.7607,201,475,494,-1,4,0,0,0,nil,nil,nil
10/16 12:43:48.575  SWING_MISSED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,ABSORB,nil,215,705
10/16 12:43:48.575  SPELL_ABSORBED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,58597,"Sacred Shield",0x2,215,705
10/16 12:43:48.575  SWING_DAMAGE_LANDED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,0000000000000000,29,100,3764,0,20726,1,1000,1000,0,6214.68,294.50,0,5.3878,205,0,705,-1,1,0,0,215,nil,nil,nil
10/16 12:43:48.941  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,18499,"Berserker Rage",0x1,BUFF
10/16 12:43:48.941  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,18499,"Berserker Rage",0x1,Player-4811-0381F1C0,0000000000000000,29,100,3764,0,20726,1,1000,1000,0,6214.68,294.50,0,5.3878,205
10/16 12:43:49.174  SPELL_CAST_SUCCESS,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49238,"Lightning Bolt",0x8,Player-4476-043F3626,0000000000000000,62,100,334,2213,13722,0,8631,12921,439,6246.25,274.85,0,2.7607,201
10/16 12:43:49.174  SPELL_CAST_START,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,49238,"Lightning Bolt",0x8
10/16 12:43:49.290  SPELL_PERIODIC_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,47893,"Fel Armor",0x20,Player-4476-045C7252,0000000000000000,100,100,54,2787,1989,0,10556,14421,0,6227.31,277.12,0,2.2894,204,465,465,465,0,nil
10/16 12:43:49.442  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,27223,"Death Coil",0x20,DEBUFF
10/16 12:43:49.541  SPELL_PERIODIC_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47465,"Rend",0x1,Player-4476-043F3626,0000000000000000,59,100,334,2213,13722,0,8192,12921,0,6246.25,274.85,0,2.7607,201,567,567,-1,1,0,0,0,nil,nil,nil
10/16 12:43:49.890  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,48825,"Holy Shock",0x2,"Target not in line of sight"
10/16 12:43:50.374  SPELL_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49238,"Lightning Bolt",0x8,Player-4811-036B0F06,0000000000000000,84,100,1102,1538,19409,0,15599,18109,0,6215.38,286.13,0,1.9713,200,2101,2673,-1,8,0,0,0,1,nil,nil
10/16 12:43:50.374  SPELL_AURA_APPLIED,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,16246,"Clearcasting",0x40,BUFF
10/16 12:43:50.374  SPELL_CAST_SUCCESS,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49238,"Lightning Bolt",0x8,Player-4476-043F3626,0000000000000000,59,100,334,2213,13722,0,8216,12921,439,6246.25,274.85,0,2.7607,201
10/16 12:43:50.374  SPELL_AURA_REMOVED_DOSE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,16246,"Clearcasting",0x40,BUFF,1
10/16 12:43:50.374  SPELL_CAST_START,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,49271,"Chain Lightning",0x8
10/16 12:43:50.374  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,48825,"Holy Shock",0x2,"Target not in line of sight"
10/16 12:43:50.390  SPELL_ABSORBED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,27215,"Immolate",0x4,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,58597,"Sacred Shield",0x2,403,558
10/16 12:43:50.390  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:50.390  SPELL_PERIODIC_MISSED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,27215,"Immolate",0x4,ABSORB,nil,403,558
10/16 12:43:50.407  SPELL_AURA_REMOVED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,18499,"Berserker Rage",0x1,BUFF
10/16 12:43:50.407  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,55694,"Enraged Regeneration",0x1,BUFF
10/16 12:43:50.407  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,55694,"Enraged Regeneration",0x1,Player-4811-0381F1C0,0000000000000000,29,100,3764,0,20726,1,1000,1000,150,6215.86,295.44,0,5.2621,205
10/16 12:43:50.424  SPELL_PERIODIC_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,49233,"Flame Shock",0x4,Player-4476-043F3626,0000000000000000,56,100,334,2213,13722,0,7953,12921,0,6246.25,274.85,0,2.7607,201,475,494,-1,4,0,0,0,nil,nil,nil
10/16 12:43:50.541  SPELL_CAST_SUCCESS,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,47847,"Shadowfury",0x20,Player-4476-045C7252,0000000000000000,100,100,54,2787,1989,0,10581,14421,1041,6219.35,281.37,0,2.6507,204
10/16 12:43:50.541  SPELL_ABSORBED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47847,"Shadowfury",0x20,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,58597,"Sacred Shield",0x2,859,1391
10/16 12:43:50.541  SPELL_AURA_REMOVED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,58597,"Sacred Shield",0x2,BUFF
10/16 12:43:50.541  SPELL_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47847,"Shadowfury",0x20,Player-4811-0381F1C0,0000000000000000,28,100,3764,0,20726,1,905,1000,0,6215.86,295.44,0,5.2621,205,100,1391,-1,32,0,0,859,nil,nil,nil
10/16 12:43:50.541  SPELL_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,47847,"Shadowfury",0x20,Player-4811-036B0F06,0000000000000000,77,100,1102,1538,19409,0,15603,18109,0,6214.69,287.09,0,1.5512,200,1210,1608,-1,32,0,0,0,nil,nil,nil
10/16 12:43:50.541  SPELL_AURA_APPLIED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,47847,"Shadowfury",0x20,DEBUFF
10/16 12:43:50.545  SPELL_AURA_APPLIED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47847,"Shadowfury",0x20,DEBUFF
10/16 12:43:50.545  DAMAGE_SPLIT,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,64205,"Divine Sacrifice",0x1,Player-4811-036B0F06,0000000000000000,77,100,1102,1538,19409,0,15603,18109,0,6214.62,287.16,0,1.4216,200,42,0,-1,32,0,0,0,nil,nil,nil
10/16 12:43:50.545  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29842,"Second Wind",0x1,BUFF
10/16 12:43:50.607  SWING_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,99,100,0,0,0,-1,0,0,0,6214.97,292.22,0,1.3015,204,156,730,-1,1,0,0,0,nil,nil,nil
10/16 12:43:50.607  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,99,100,0,0,0,-1,0,0,0,6214.97,292.22,0,1.3015,204,13,13,0,0,nil
10/16 12:43:50.607  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,100,100,0,0,0,-1,0,0,0,6214.97,292.22,0,1.3015,204,164,164,71,0,nil
10/16 12:43:50.607  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:50.607  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:50.607  SWING_DAMAGE_LANDED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,0000000000000000,28,100,3764,0,20726,1,923,1000,0,6215.86,295.44,0,5.2621,205,156,730,-1,1,0,0,0,nil,nil,nil
10/16 12:43:50.607  DAMAGE_SPLIT,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,64205,"Divine Sacrifice",0x1,Player-4811-036B0F06,0000000000000000,76,100,1102,1538,19409,0,15603,18109,0,6214.62,287.16,0,1.2095,200,66,0,-1,1,0,0,0,nil,nil,nil
10/16 12:43:50.741  SPELL_AURA_REMOVED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,70940,"Divine Guardian",0x1,BUFF
10/16 12:43:50.741  SPELL_AURA_REMOVED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,70940,"Divine Guardian",0x1,BUFF
10/16 12:43:51.007  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,48825,"Holy Shock",0x2,"Can't do that while stunned"
10/16 12:43:51.091  SPELL_CAST_SUCCESS,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47992,"Lash of Pain",0x20,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,100,100,0,0,0,-1,0,0,0,6214.97,292.22,0,1.3015,204
10/16 12:43:51.091  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:51.091  SPELL_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47992,"Lash of Pain",0x20,Player-4811-0381F1C0,0000000000000000,27,100,3764,0,20726,1,943,1000,0,6215.86,295.44,0,5.2621,205,243,385,-1,32,0,0,0,nil,nil,nil
10/16 12:43:51.091  DAMAGE_SPLIT,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,64205,"Divine Sacrifice",0x1,Player-4811-036B0F06,0000000000000000,76,100,1102,1538,19409,0,15603,18109,0,6214.62,287.16,0,1.1820,200,104,0,-1,32,0,0,0,nil,nil,nil
10/16 12:43:51.257  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,60064,"Now is the time!",0x1,BUFF
10/16 12:43:51.341  SPELL_CAST_SUCCESS,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49271,"Chain Lightning",0x8,Player-4476-043F3626,0000000000000000,56,100,334,2213,13722,0,7972,12921,1142,6246.25,274.85,0,2.7607,201
10/16 12:43:51.341  SPELL_AURA_REMOVED,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,16246,"Clearcasting",0x40,BUFF
10/16 12:43:51.341  SPELL_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49271,"Chain Lightning",0x8,Player-4811-036B0F06,0000000000000000,60,100,1102,1538,19409,0,15603,18109,0,6214.62,287.16,0,1.1820,200,2806,2985,-1,8,0,0,0,nil,nil,nil
10/16 12:43:51.391  SPELL_CAST_START,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,27215,"Immolate",0x4
10/16 12:43:51.457  SPELL_PERIODIC_HEAL,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,55694,"Enraged Regeneration",0x1,Player-4811-0381F1C0,0000000000000000,30,100,3764,0,20726,1,943,1000,0,6215.86,295.44,0,5.2621,205,740,740,0,0,nil
10/16 12:43:51.507  SPELL_CAST_SUCCESS,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49233,"Flame Shock",0x4,Player-4476-043F3626,0000000000000000,56,100,334,2213,13722,0,7290,12921,747,6246.25,274.85,0,2.7568,201
10/16 12:43:51.507  SPELL_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49233,"Flame Shock",0x4,Player-4811-036B0F06,0000000000000000,53,100,1102,1538,19409,0,15634,18109,0,6214.62,287.16,0,1.1820,200,1071,1138,-1,4,0,0,0,nil,nil,nil
10/16 12:43:51.507  SPELL_AURA_APPLIED,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49233,"Flame Shock",0x4,DEBUFF
10/16 12:43:51.807  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47847,"Shadowfury",0x20,DEBUFF
10/16 12:43:51.807  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,59752,"Will to Survive",0x1,BUFF
10/16 12:43:51.807  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,59752,"Will to Survive",0x1,Player-4811-0381F1C0,0000000000000000,30,100,3764,0,20726,1,943,1000,0,6215.86,295.44,0,5.2621,205
10/16 12:43:51.941  SPELL_AURA_REMOVED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,59752,"Will to Survive",0x1,BUFF
10/16 12:43:51.974  SPELL_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49240,"Lightning Bolt",0x8,Player-4811-036B0F06,0000000000000000,40,100,1102,1538,19409,0,15634,18109,0,6214.62,287.16,0,1.1820,200,2383,1516,-1,8,0,0,0,1,nil,nil
10/16 12:43:51.974  SPELL_AURA_APPLIED,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,16246,"Clearcasting",0x40,BUFF
10/16 12:43:52.057  SPELL_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,49238,"Lightning Bolt",0x8,Player-4811-036B0F06,0000000000000000,26,100,1102,1538,19409,0,15634,18109,0,6214.62,287.16,0,1.1820,200,2388,3175,-1,8,0,0,0,nil,nil,nil
10/16 12:43:52.107  SWING_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,100,100,0,0,0,-1,0,0,0,6214.97,292.22,0,1.3015,204,154,576,-1,1,0,0,0,nil,nil,nil
10/16 12:43:52.107  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:52.107  SWING_DAMAGE_LANDED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,0000000000000000,29,100,3764,0,20726,1,958,1000,0,6216.56,294.30,0,5.2621,205,154,576,-1,1,0,0,0,nil,nil,nil
10/16 12:43:52.107  DAMAGE_SPLIT,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,64205,"Divine Sacrifice",0x1,Player-4811-036B0F06,0000000000000000,26,100,1102,1538,19409,0,15634,18109,0,6214.62,287.16,0,1.1820,200,66,0,-1,1,0,0,0,nil,nil,nil
10/16 12:43:52.407  SPELL_PERIODIC_HEAL,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,55694,"Enraged Regeneration",0x1,Player-4811-0381F1C0,0000000000000000,32,100,3764,0,20726,1,958,1000,0,6217.35,293.13,0,5.2621,205,740,740,0,0,nil
10/16 12:43:52.540  SPELL_PERIODIC_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47465,"Rend",0x1,Player-4476-043F3626,0000000000000000,53,100,334,2213,13722,0,6889,12921,0,6243.65,274.98,0,2.7332,201,566,567,-1,1,0,0,0,nil,nil,nil
10/16 12:43:52.540  SPELL_AURA_REMOVED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47465,"Rend",0x1,DEBUFF
10/16 12:43:52.557  SPELL_PERIODIC_ENERGIZE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,29842,"Second Wind",0x1,Player-4811-0381F1C0,0000000000000000,34,100,3764,0,20726,1,998,1000,0,6217.41,293.16,0,5.2621,205,4.0000,0.0000,1,1000
10/16 12:43:52.557  SPELL_PERIODIC_HEAL,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,29842,"Second Wind",0x1,Player-4811-0381F1C0,0000000000000000,34,100,3764,0,20726,1,998,1000,0,6217.41,293.16,0,5.2621,205,494,494,0,0,nil
10/16 12:43:52.657  SPELL_PERIODIC_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,49233,"Flame Shock",0x4,Player-4476-043F3626,0000000000000000,51,100,334,2213,13722,0,6889,12921,0,6242.91,275.31,0,2.7332,201,475,494,-1,4,0,0,0,nil,nil,nil
10/16 12:43:52.657  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,47847,"Shadowfury",0x20,DEBUFF
10/16 12:43:53.024  SPELL_AURA_REMOVED,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,49233,"Flame Shock",0x4,DEBUFF
10/16 12:43:53.024  SPELL_AURA_APPLIED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,642,"Divine Shield",0x2,BUFF
10/16 12:43:53.024  SPELL_CAST_SUCCESS,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,0000000000000000,nil,0x80000000,0x80000000,642,"Divine Shield",0x2,Player-4811-036B0F06,0000000000000000,26,100,1102,1538,19409,0,15681,18109,131,6215.01,289.26,0,1.5747,200
10/16 12:43:53.024  SPELL_AURA_APPLIED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,25771,"Forbearance",0x2,DEBUFF
10/16 12:43:53.407  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:43:53.407  SPELL_PERIODIC_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,27215,"Immolate",0x4,Player-4811-0381F1C0,0000000000000000,33,100,3764,0,20726,1,1000,1000,0,6219.78,294.58,0,5.2197,205,352,558,-1,4,0,0,0,nil,nil,nil
10/16 12:43:53.407  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,27215,"Immolate",0x4,DEBUFF
10/16 12:43:53.407  DAMAGE_SPLIT,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,64205,"Divine Sacrifice",0x1,Player-4811-036B0F06,0000000000000000,26,100,1102,1538,19409,0,15550,18109,0,6215.01,289.26,0,1.6258,200,0,0,-1,4,0,0,0,nil,nil,nil
10/16 12:43:53.407  SPELL_PERIODIC_HEAL,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,55694,"Enraged Regeneration",0x1,Player-4811-0381F1C0,0000000000000000,36,100,3764,0,20726,1,1000,1000,0,6219.78,294.58,0,5.2197,205,740,740,0,0,nil
10/16 12:43:53.407  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,100,100,0,0,0,-1,0,0,0,6217.03,299.42,0,1.8265,204,48,48,48,0,nil
10/16 12:43:53.407  SPELL_AURA_APPLIED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,58597,"Sacred Shield",0x2,BUFF
10/16 12:43:53.507  SPELL_AURA_REMOVED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x10511,0x0,60062,"Essence of Life",0x1,BUFF
10/16 12:43:53.641  SWING_MISSED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x512,0x0,DODGE,nil
10/16 12:43:53.858  SPELL_CAST_START,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,49238,"Lightning Bolt",0x8
